label,seed,risk_mean,risk_relief,probe_rate,response_prob,response_delay_s,post_trigger_probe,workload,episode_length,retrieval_rate,probe_time_share,veh_time_share,_noref_stop_rate,_total_steps,_n_veh_onsets,_n_lm_onsets,_reached_goal,_seed
R1|SEEV_SAFETY_UNIT|0.56,20260709,0.10857141537751097,0.07965384615384616,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.7881546294158395,10.546961325966851,0.6986027944111777,0.05696748877303893,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|SEEV_SAFETY_UNIT|0.63,20260705,0.10039623617972242,0.050036363636363636,9.785932721712538,0.0,nan,0.045454545454545456,2.6643147259468365,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|SEEV_SAFETY_UNIT|0.56,20260707,0.10206540229885058,0.07806451612903226,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6331914022988507,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|SEEV_SAFETY_UNIT|0.63,20260708,0.1045745893946504,0.10357799999999999,9.033317691224777,0.3333333333333333,0.0,0.12,2.71659544814641,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|SEEV_SAFETY_UNIT|0.63,20260706,0.10726941612604264,0.07707767857142857,10.379981464318814,0.38461538461538464,0.6159199999999828,0.0,2.775063554216868,10.71264367816092,1.8292682926829267,0.05609336472749032,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|SEEV_SAFETY_UNIT|0.63,20260709,0.10888778573077812,0.08030576923076922,10.320942045716924,0.3333333333333333,0.6265333333333084,0.07692307692307693,2.787057053798199,10.546961325966851,0.6986027944111777,0.056969933895654974,0.012468252135765412,17.365269461077844,4331,9,13,True,20260709
R1|SEEV_SAFETY_UNIT|0.63,20260707,0.10241402298850576,0.0783524193548387,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.6316888735632187,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|SEEV_SAFETY_UNIT|0.77,20260705,0.10140933897906375,0.04896931818181818,9.785932721712538,0.0,nan,0.045454545454545456,2.660792731122089,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
R1|SEEV_SAFETY_UNIT|0.77,20260708,0.10570236977944628,0.10369199999999999,9.033317691224777,0.3333333333333333,0.0,0.12,2.710285945565462,10.383333333333333,0.8255933952528379,0.04928967057057413,0.008446738620366025,10.010319917440661,4262,6,25,True,20260708
R1|SEEV_SAFETY_UNIT|0.77,20260706,0.10821635773864689,0.07809464285714286,10.379981464318814,0.38461538461538464,0.6159199999999828,0.0,2.7708923308619093,10.71264367816092,1.8292682926829267,0.05609336472749032,0.017608897126969416,17.17479674796748,4316,13,28,True,20260706
R1|SEEV_SAFETY_UNIT|0.77,20260707,0.10347983908045977,0.07836209677419355,11.195402298850574,0.125,1.9898000000000593,0.03225806451612903,2.626863586206897,10.186170212765957,1.6983016983016983,0.06063819782924644,0.011034482758620689,16.383616383616385,4350,8,31,True,20260707
R1|SEEV_SAFETY_UNIT|0.84,20260705,0.10184994119030817,0.05116477272727273,9.785932721712538,0.0,nan,0.045454545454545456,2.6600596565513994,10.039772727272727,1.3172338090010975,0.05281492170699128,0.020465772759350742,13.391877058177826,4251,15,22,True,20260705
